7224.95315316
Start	Stop	Count
  0.007812	  0.015625	126746.578585
  0.015625	  0.031250	487154.034624
  0.031250	  0.062500	1791699.585229
  0.062500	  0.125000	6194632.264989
  0.125000	  0.250000	18501792.939029
