451.353506833
Start	Stop	Count
  0.007812	  0.015625	7969.014777
  0.015625	  0.031250	30459.981027
  0.031250	  0.062500	112197.702529
  0.062500	  0.125000	389251.372757
  0.125000	  0.250000	1162124.024765
