7210.56772877
Start	Stop	Count
  0.007812	  0.015625	126649.755895
  0.015625	  0.031250	484890.197822
  0.031250	  0.062500	1788914.605154
  0.062500	  0.125000	6197968.943005
  0.125000	  0.250000	18585436.075368
