115374.878895
Start	Stop	Count
  0.007812	  0.015625	2027066.450259
  0.015625	  0.031250	7762078.384859
  0.031250	  0.062500	28629867.818555
  0.062500	  0.125000	99288639.444072
  0.125000	  0.250000	297482184.052337
