7218.53355329
Start	Stop	Count
  0.007812	  0.015625	126786.696307
  0.015625	  0.031250	484931.591865
  0.031250	  0.062500	1791213.733891
  0.062500	  0.125000	6209035.945005
  0.125000	  0.250000	18599259.163295
