1797.61922991
Start	Stop	Count
  0.007812	  0.015625	31717.040931
  0.015625	  0.031250	120746.313336
  0.031250	  0.062500	446199.666686
  0.062500	  0.125000	1547913.130533
  0.125000	  0.250000	4635838.842937
