28832.0963462
Start	Stop	Count
  0.007812	  0.015625	506348.730656
  0.015625	  0.031250	1940681.682097
  0.031250	  0.062500	7157034.863368
  0.062500	  0.125000	24818546.953979
  0.125000	  0.250000	74360507.308383
