115192.61735
Start	Stop	Count
  0.007812	  0.015625	2021896.220787
  0.015625	  0.031250	7746301.170550
  0.031250	  0.062500	28595679.244904
  0.062500	  0.125000	99111272.168330
  0.125000	  0.250000	296888495.482208
