1803.52017191
Start	Stop	Count
  0.007812	  0.015625	31658.688401
  0.015625	  0.031250	121304.361632
  0.031250	  0.062500	447358.318976
  0.062500	  0.125000	1548668.574239
  0.125000	  0.250000	4641000.493081
