115250.464831
Start	Stop	Count
  0.007812	  0.015625	2023014.952516
  0.015625	  0.031250	7749520.439919
  0.031250	  0.062500	28611727.725088
  0.062500	  0.125000	99175384.767049
  0.125000	  0.250000	297109007.515817
