456.440328792
Start	Stop	Count
  0.007812	  0.015625	7997.139513
  0.015625	  0.031250	30604.018090
  0.031250	  0.062500	113224.962095
  0.062500	  0.125000	394511.558331
  0.125000	  0.250000	1184358.481492
