448.850655258
Start	Stop	Count
  0.007812	  0.015625	7887.191673
  0.015625	  0.031250	30209.145122
  0.031250	  0.062500	111938.603347
  0.062500	  0.125000	388108.449111
  0.125000	  0.250000	1160966.867177
