452.707575217
Start	Stop	Count
  0.007812	  0.015625	8018.097207
  0.015625	  0.031250	30642.043014
  0.031250	  0.062500	112935.701344
  0.062500	  0.125000	393118.678571
  0.125000	  0.250000	1187531.180734
