449.31466382
Start	Stop	Count
  0.007812	  0.015625	398.113709
  0.015625	  0.031250	1529.755562
  0.031250	  0.062500	5659.063921
  0.062500	  0.125000	19458.593798
  0.125000	  0.250000	57764.214085
