1790.81360886
Start	Stop	Count
  0.007812	  0.015625	1562.604163
  0.015625	  0.031250	6006.154426
  0.031250	  0.062500	22347.785888
  0.062500	  0.125000	77623.595676
  0.125000	  0.250000	229636.315026
