1794.29044529
Start	Stop	Count
  0.007812	  0.015625	1593.551173
  0.015625	  0.031250	6109.883078
  0.031250	  0.062500	22486.609691
  0.062500	  0.125000	77692.180818
  0.125000	  0.250000	229302.479339
