28834.945186
Start	Stop	Count
  0.007812	  0.015625	25442.903818
  0.015625	  0.031250	98040.350107
  0.031250	  0.062500	360679.397462
  0.062500	  0.125000	1247302.993174
  0.125000	  0.250000	3694285.281995
