7165.73830844
Start	Stop	Count
  0.007812	  0.015625	6347.698979
  0.015625	  0.031250	24312.955335
  0.031250	  0.062500	89673.177761
  0.062500	  0.125000	310047.604357
  0.125000	  0.250000	917667.667972
