115255.511927
Start	Stop	Count
  0.007812	  0.015625	101759.177721
  0.015625	  0.031250	391612.488443
  0.031250	  0.062500	1441737.248729
  0.062500	  0.125000	4985207.314843
  0.125000	  0.250000	14762407.005030
