1795.93051624
Start	Stop	Count
  0.007812	  0.015625	1596.348120
  0.015625	  0.031250	6096.638983
  0.031250	  0.062500	22472.213404
  0.062500	  0.125000	77620.007390
  0.125000	  0.250000	230200.481908
