461114.662919
Start	Stop	Count
  0.007812	  0.015625	407166.527252
  0.015625	  0.031250	1567638.155525
  0.031250	  0.062500	5765703.083992
  0.062500	  0.125000	19937418.095236
  0.125000	  0.250000	59039154.601975
