7198.67421892
Start	Stop	Count
  0.007812	  0.015625	6330.738002
  0.015625	  0.031250	24310.497175
  0.031250	  0.062500	90249.859592
  0.062500	  0.125000	312403.668278
  0.125000	  0.250000	926346.589590
