7201.57076026
Start	Stop	Count
  0.007812	  0.015625	6352.682315
  0.015625	  0.031250	24536.801428
  0.031250	  0.062500	90080.887734
  0.062500	  0.125000	311078.328969
  0.125000	  0.250000	924400.890632
