450.759511046
Start	Stop	Count
  0.007812	  0.015625	401.475081
  0.015625	  0.031250	1526.335803
  0.031250	  0.062500	5625.207180
  0.062500	  0.125000	19528.585179
  0.125000	  0.250000	57793.521463
