459.254959755
Start	Stop	Count
  0.007812	  0.015625	408.408821
  0.015625	  0.031250	1577.052025
  0.031250	  0.062500	5783.485280
  0.062500	  0.125000	19975.445816
  0.125000	  0.250000	58740.155606
