115307.429922
Start	Stop	Count
  0.007812	  0.015625	101792.764893
  0.015625	  0.031250	391691.945997
  0.031250	  0.062500	1442454.330601
  0.062500	  0.125000	4987250.464289
  0.125000	  0.250000	14769435.405974
