57624.9574249
Start	Stop	Count
  0.007812	  0.015625	5961087.231007
  0.015625	  0.031250	22836083.923241
  0.031250	  0.062500	84345194.120968
  0.062500	  0.125000	292212211.116392
  0.125000	  0.250000	873975455.540458
