1789.97415413
Start	Stop	Count
  0.007812	  0.015625	5723.156914
  0.015625	  0.031250	21948.416563
  0.031250	  0.062500	80554.585937
  0.062500	  0.125000	282998.812741
  0.125000	  0.250000	846263.495434
