14324.8985108
Start	Stop	Count
  0.007812	  0.015625	366519.985102
  0.015625	  0.031250	1406059.290794
  0.031250	  0.062500	5188998.945249
  0.062500	  0.125000	18032485.582265
  0.125000	  0.250000	53928114.022941
