900.67312663
Start	Stop	Count
  0.007812	  0.015625	1519.662675
  0.015625	  0.031250	5613.955153
  0.031250	  0.062500	20570.799441
  0.062500	  0.125000	71306.378075
  0.125000	  0.250000	215697.684637
