28756.6950949
Start	Stop	Count
  0.007812	  0.015625	24056.344721
  0.015625	  0.031250	94638.075849
  0.031250	  0.062500	354137.089736
  0.062500	  0.125000	1238424.775743
  0.125000	  0.250000	3689474.818844
