28767.3662634
Start	Stop	Count
  0.007812	  0.015625	1477871.402390
  0.015625	  0.031250	5683259.445257
  0.031250	  0.062500	21060033.648591
  0.062500	  0.125000	73259259.375325
  0.125000	  0.250000	219391168.796897
