460887.249212
Start	Stop	Count
  0.007812	  0.015625	387735.623227
  0.015625	  0.031250	1509455.369109
  0.031250	  0.062500	5666632.766761
  0.062500	  0.125000	19847697.788700
  0.125000	  0.250000	58959923.823256
