895.074816011
Start	Stop	Count
  0.007812	  0.015625	1418.453508
  0.015625	  0.031250	5320.365483
  0.031250	  0.062500	20010.427552
  0.062500	  0.125000	70199.025334
  0.125000	  0.250000	211324.618335
