1795.00829905
Start	Stop	Count
  0.007812	  0.015625	5836.716350
  0.015625	  0.031250	22292.121564
  0.031250	  0.062500	82175.027451
  0.062500	  0.125000	280845.731456
  0.125000	  0.250000	830013.939842
