115420.726593
Start	Stop	Count
  0.007812	  0.015625	23893982.666943
  0.015625	  0.031250	91601456.813057
  0.031250	  0.062500	338005142.334693
  0.062500	  0.125000	1171317874.097442
  0.125000	  0.250000	3510448101.624716
