7171.93891175
Start	Stop	Count
  0.007812	  0.015625	6096.563628
  0.015625	  0.031250	23545.707859
  0.031250	  0.062500	87770.992556
  0.062500	  0.125000	308702.033326
  0.125000	  0.250000	922380.315657
