14289.3906601
Start	Stop	Count
  0.007812	  0.015625	363038.878012
  0.015625	  0.031250	1397515.568972
  0.031250	  0.062500	5185675.761091
  0.062500	  0.125000	18053117.048549
  0.125000	  0.250000	54155020.912371
