7177.0074853
Start	Stop	Count
  0.007812	  0.015625	6044.080410
  0.015625	  0.031250	23506.498765
  0.031250	  0.062500	88402.220239
  0.062500	  0.125000	309346.224835
  0.125000	  0.250000	926623.022532
