1782.51734554
Start	Stop	Count
  0.007812	  0.015625	1546.436768
  0.015625	  0.031250	5893.656031
  0.031250	  0.062500	21710.477917
  0.062500	  0.125000	76603.314954
  0.125000	  0.250000	230478.577268
