115276.729
Start	Stop	Count
  0.007812	  0.015625	97757.178782
  0.015625	  0.031250	378706.489450
  0.031250	  0.062500	1419434.238340
  0.062500	  0.125000	4967641.565656
  0.125000	  0.250000	14778861.284903
