57642.7007938
Start	Stop	Count
  0.007812	  0.015625	5950410.434671
  0.015625	  0.031250	22838004.765830
  0.031250	  0.062500	84325672.706181
  0.062500	  0.125000	291811736.821503
  0.125000	  0.250000	874407767.333799
