7184.42001598
Start	Stop	Count
  0.007812	  0.015625	5989.200458
  0.015625	  0.031250	23557.769742
  0.031250	  0.062500	88596.206669
  0.062500	  0.125000	309634.946560
  0.125000	  0.250000	921305.515995
