1807.57896873
Start	Stop	Count
  0.007812	  0.015625	5865.341339
  0.015625	  0.031250	22165.362295
  0.031250	  0.062500	82301.564866
  0.062500	  0.125000	286405.307617
  0.125000	  0.250000	861189.950120
