1827.14185096
Start	Stop	Count
  0.007812	  0.015625	1536.665398
  0.015625	  0.031250	5958.426146
  0.031250	  0.062500	22328.420391
  0.062500	  0.125000	77992.836981
  0.125000	  0.250000	232801.131053
