28798.0038053
Start	Stop	Count
  0.007812	  0.015625	1483776.286917
  0.015625	  0.031250	5694763.050728
  0.031250	  0.062500	21037914.476608
  0.062500	  0.125000	72753629.822730
  0.125000	  0.250000	217613425.340055
