14410.8767431
Start	Stop	Count
  0.007812	  0.015625	372364.675522
  0.015625	  0.031250	1419568.938125
  0.031250	  0.062500	5233255.379545
  0.062500	  0.125000	18073768.840646
  0.125000	  0.250000	54235638.670245
