1803.98340517
Start	Stop	Count
  0.007812	  0.015625	5818.588015
  0.015625	  0.031250	22515.917163
  0.031250	  0.062500	82585.281121
  0.062500	  0.125000	287339.775830
  0.125000	  0.250000	857108.408820
