115474.631542
Start	Stop	Count
  0.007812	  0.015625	97524.392311
  0.015625	  0.031250	379132.657757
  0.031250	  0.062500	1424266.601224
  0.062500	  0.125000	4977408.758368
  0.125000	  0.250000	14813868.615660
