28690.1824359
Start	Stop	Count
  0.007812	  0.015625	1468218.729623
  0.015625	  0.031250	5644739.951896
  0.031250	  0.062500	20910743.447791
  0.062500	  0.125000	72648101.430467
  0.125000	  0.250000	217304725.146258
