443.180841051
Start	Stop	Count
  0.007812	  0.015625	363.229222
  0.015625	  0.031250	1395.858223
  0.031250	  0.062500	5039.773450
  0.062500	  0.125000	17457.665785
  0.125000	  0.250000	52735.612578
