7242.43561517
Start	Stop	Count
  0.007812	  0.015625	6088.723717
  0.015625	  0.031250	23569.641936
  0.031250	  0.062500	88965.532156
  0.062500	  0.125000	310790.613669
  0.125000	  0.250000	925454.252824
