461001.676805
Start	Stop	Count
  0.007812	  0.015625	388562.337788
  0.015625	  0.031250	1512979.979912
  0.031250	  0.062500	5670235.626266
  0.062500	  0.125000	19803778.166364
  0.125000	  0.250000	58972514.324890
