57575.3597792
Start	Stop	Count
  0.007812	  0.015625	5936470.475725
  0.015625	  0.031250	22808500.344007
  0.031250	  0.062500	84254379.960030
  0.062500	  0.125000	292644837.697948
  0.125000	  0.250000	877010846.068371
