460775.100349
Start	Stop	Count
  0.007812	  0.015625	389887.599344
  0.015625	  0.031250	1514015.316818
  0.031250	  0.062500	5675303.254934
  0.062500	  0.125000	19822338.470854
  0.125000	  0.250000	59007832.496846
