57506.020747
Start	Stop	Count
  0.007812	  0.015625	5923951.546585
  0.015625	  0.031250	22760696.237939
  0.031250	  0.062500	84040541.753876
  0.062500	  0.125000	291393548.429091
  0.125000	  0.250000	873519910.500344
