115170.380934
Start	Stop	Count
  0.007812	  0.015625	97046.750511
  0.015625	  0.031250	377497.307654
  0.031250	  0.062500	1414784.789217
  0.062500	  0.125000	4938957.622021
  0.125000	  0.250000	14809171.678697
