461229.235591
Start	Stop	Count
  0.007812	  0.015625	388980.555665
  0.015625	  0.031250	1515627.257002
  0.031250	  0.062500	5693285.299699
  0.062500	  0.125000	19907878.413386
  0.125000	  0.250000	59359827.005342
