1792.91504038
Start	Stop	Count
  0.007812	  0.015625	1449.747388
  0.015625	  0.031250	5920.789342
  0.031250	  0.062500	22124.801523
  0.062500	  0.125000	77946.105074
  0.125000	  0.250000	233079.987391
