461315.151845
Start	Stop	Count
  0.007812	  0.015625	387930.449039
  0.015625	  0.031250	1511351.852472
  0.031250	  0.062500	5675768.947025
  0.062500	  0.125000	19948519.356485
  0.125000	  0.250000	59420963.114619
