14404.4703386
Start	Stop	Count
  0.007812	  0.015625	370249.539490
  0.015625	  0.031250	1421938.781307
  0.031250	  0.062500	5250203.085793
  0.062500	  0.125000	18281370.336217
  0.125000	  0.250000	54836161.459240
