28798.0038053
Start	Stop	Count
  0.007812	  0.015625	24192.318465
  0.015625	  0.031250	94345.612523
  0.031250	  0.062500	353280.505028
  0.062500	  0.125000	1234178.335356
  0.125000	  0.250000	3669611.448494
