1809.94224476
Start	Stop	Count
  0.007812	  0.015625	1535.908584
  0.015625	  0.031250	5936.468906
  0.031250	  0.062500	22266.517016
  0.062500	  0.125000	78660.549254
  0.125000	  0.250000	234588.294778
