115142.542543
Start	Stop	Count
  0.007812	  0.015625	97237.886714
  0.015625	  0.031250	378603.790583
  0.031250	  0.062500	1422778.502850
  0.062500	  0.125000	4986443.430248
  0.125000	  0.250000	14867968.039679
